단속구분,단속장소,단속건수,lat,lon
PDA단속,창원시 성산구 반송동 트리비앙 아파트,15,35.232685,128.671786
PDA단속,창원시 성산구 반송동 트리비앙상가,1,35.232685,128.671786
PDA단속,창원시 성산구 반송동 파출소,1,35.2268194,128.6765109
PDA단속,창원시 성산구 반송동 현대상가,2,35.2380829,128.6779172
PDA단속,창원시 성산구 반송동 회성메디컬 빌딩,11,35.1984659,128.7027178
PDA단속,창원시 성산구 반지동 (주)코리아소방,1,35.2432761,128.6653741
PDA단속,창원시 성산구 반지동 KCC페인트,78,35.2450888,128.644558
PDA단속,창원시 성산구 반지동 까치아파트,59,35.2441183,128.6672994
PDA단속,창원시 성산구 반지동 대동그린코아상가,208,35.2452893,128.6697888
PDA단속,창원시 성산구 반지동 대동그린코아,213,35.2452893,128.6697888
PDA단속,창원시 성산구 반지동 대신자동차정비,21,35.1834441,128.7042764
PDA단속,창원시 성산구 반지동 떡보의하루,6,35.2400492,128.6637106
PDA단속,창원시 성산구 반지동 럭키상가,65,35.239757,128.665966
PDA단속,창원시 성산구 반지동 럭키아파트,241,35.237709,128.668092
PDA단속,창원시 성산구 반지동 민원센터,1,35.2405953,128.6626785
PDA단속,창원시 성산구 반지동 반송로,1,35.2396264,128.666459
PDA단속,창원시 성산구 반지동 반지,1,35.2420186,128.6622882
PDA단속,창원시 성산구 반지동 반지로,26,35.2420186,128.6622882
PDA단속,창원시 성산구 반지동 반지로16길,5,35.2399312,128.6602333
PDA단속,창원시 성산구 반지동 벼룩재활용,3,35.2412369,128.6616283
PDA단속,창원시 성산구 반지동 봉림교,13,35.2455948,128.6703721
PDA단속,창원시 성산구 반지동 세광교회,26,35.2406156,128.6669463
PDA단속,창원시 성산구 반지동 세광교회 맞은편,1,35.2406156,128.6669463
PDA단속,창원시 성산구 반지동 송림빌딩,8,35.2419399,128.662347
PDA단속,창원시 성산구 반지동 수자원공사,10,35.2424492,128.6680538
PDA단속,창원시 성산구 반지동 수자원공사거너편,5,35.2419399,128.662347
PDA단속,창원시 성산구 반지동 수정길,1,35.2419399,128.662347
PDA단속,창원시 성산구 반지동 창원지천1호교,4,35.2419399,128.662347
PDA단속,창원시 성산구 반지동 창원지천6호교,6,35.2419399,128.662347
PDA단속,창원시 성산구 반지동 창원천1호교,4,35.2419399,128.662347
PDA단속,창원시 성산구 반지동 창원천2교,3,35.2445114,128.6603453
PDA단속,창원시 성산구 반지동 충혼로,2,35.239695,128.6679537
PDA단속,창원시 성산구 반지동 충혼로201번길,3,35.2418832,128.6646216
PDA단속,창원시 성산구 사파동 88철물,4,35.220129,128.7019107
PDA단속,창원시 성산구 사파동 GS25,25,35.2277364,128.7006753
PDA단속,창원시 성산구 사파동 SK창원주유소,8,35.2159601,128.7080638
PDA단속,창원시 성산구 사파동 가야빌딩,5,35.2072605,128.7076439
PDA단속,창원시 성산구 사파동 검찰청,108,35.22507,128.6998976
PDA단속,창원시 성산구 사파동 경남건업,10,35.2245859,128.6959106
PDA단속,창원시 성산구 사파동 경남타일,95,35.2235334,128.6949141
PDA단속,창원시 성산구 사파동 광복회관,3,35.2158773,128.7086469
PDA단속,창원시 성산구 사파동 그린렌트카,142,35.2151382,128.7085075
PDA단속,창원시 성산구 사파동 김밥일번지,145,35.21371,128.70973
PDA단속,창원시 성산구 사파동 남양빌딩,89,35.2226347,128.700077
PDA단속,창원시 성산구 사파동 네네치킨,5,35.2151382,128.7085075
PDA단속,창원시 성산구 사파동 노인복지회관,3,35.2165693,128.7050226
PDA단속,창원시 성산구 사파동 노인종합복지회관,1,35.216904,128.705203
PDA단속,창원시 성산구 사파동 다움인테리어,3,35.2210883,128.7015565
PDA단속,창원시 성산구 사파동 대광빌딩,340,35.2234887,128.6995493
PDA단속,창원시 성산구 사파동 대동상가,238,35.2222561,128.6939695
PDA단속,창원시 성산구 사파동 대동아파트,245,35.2060722,128.6966762
PDA단속,창원시 성산구 사파동 대방빌딩,54,35.2161546,128.707786
PDA단속,창원시 성산구 사파동 대성자원,133,35.2158773,128.7086469
PDA단속,창원시 성산구 사파동 동산로,209,35.2184076,128.6903335
PDA단속,창원시 성산구 사파동 동산병원,106,35.2224098,128.7001519
PDA단속,창원시 성산구 사파동 동서아파트,117,35.2211537,128.6956481
PDA단속,창원시 성산구 사파동 동성상가,77,35.219156,128.7035237
PDA단속,창원시 성산구 사파동 동성아파트,4,35.203351,128.7061164
PDA단속,창원시 성산구 사파동 동성아파트 맞은편,12,35.203351,128.7061164
PDA단속,창원시 성산구 사파동 동성종합상가,15,35.219156,128.7035237
PDA단속,창원시 성산구 사파동 동현스틸,23,35.2158773,128.7086469
PDA단속,창원시 성산구 사파동 드림캐슬빌딩,44,35.2224592,128.6996755
PDA단속,창원시 성산구 사파동 맥도날드,39,35.2219645,128.7003052
PDA단속,창원시 성산구 사파동 무궁화상가,13,35.2219592,128.6936761
PDA단속,창원시 성산구 사파동 무궁화아파트,302,35.2205427,128.6932873
PDA단속,창원시 성산구 사파동 민원센터,271,35.2159046,128.7087304
PDA단속,창원시 성산구 사파동 법우빌딩,1,35.2260699,128.6986199
PDA단속,창원시 성산구 사파동 법원,6,35.2241936,128.7009802
PDA단속,창원시 성산구 사파동 비즈피어,1,35.2262664,128.6985362
PDA단속,창원시 성산구 사파동 사파건재목재,1,35.2158773,128.7086469
PDA단속,창원시 성산구 사파동 사파고등학교,76,35.2210174,128.7042388
PDA단속,창원시 성산구 사파동 사파대동상가,97,35.2213204,128.6948982
PDA단속,창원시 성산구 사파동 사파동성아파트,1,35.219543,128.7047862
PDA단속,창원시 성산구 사파동 사파민원센터,68,35.2217926,128.6982312
PDA단속,창원시 성산구 사파동 사파성당,4,35.2225,128.6941667
PDA단속,창원시 성산구 사파동 사파중학교,45,35.2188117,128.7005337
PDA단속,창원시 성산구 사파동 사파철물건재,172,35.2218464,128.6968813
PDA단속,창원시 성산구 사파동 사파초등학교,135,35.2193185,128.6972552
PDA단속,창원시 성산구 사파동 삼복빌딩,5,35.2243938,128.698909
PDA단속,창원시 성산구 사파동 삼원재가노인복지센터,21,35.216904,128.705203
PDA단속,창원시 성산구 사파동 삼익아파트,8,35.2188485,128.6947316
PDA단속,창원시 성산구 사파동 삼익종합상가,21,35.2216259,128.6933983
PDA단속,창원시 성산구 사파동 삼정유리,9,35.2158773,128.7086469
PDA단속,창원시 성산구 사파동 상남교회,1,35.2188889,128.7013889
PDA단속,창원시 성산구 사파동 상남목재,8,35.2199907,128.7019788
PDA단속,창원시 성산구 사파동 새한전기조명,3,35.2158773,128.7086469
PDA단속,창원시 성산구 사파동 성당,4,35.2224591,128.6941205
PDA단속,창원시 성산구 사파동 성산노인종합복지관,1,35.216904,128.705203
PDA단속,창원시 성산구 사파동 성산한의원,3,35.2090403,128.7071102
PDA단속,창원시 성산구 사파동 성오빌딩,3,35.2258311,128.6988345
PDA단속,창원시 성산구 사파동 성호빌딩,1,35.2158773,128.7086469
PDA단속,창원시 성산구 사파동 수헤어,1,35.2386521,128.6625368
PDA단속,창원시 성산구 사파동 엘지중고재활용,2,35.1984659,128.7027178
PDA단속,창원시 성산구 사파동 영재슈퍼,1,35.2234574,128.6948069
PDA단속,창원시 성산구 사파동 영진합판자재마트,2,35.2240619,128.6947055
PDA단속,창원시 성산구 사파동 오랜지할인마트,3,35.1984659,128.7027178
PDA단속,창원시 성산구 사파동 우리한의원,4,35.2230722,128.6997105
PDA단속,창원시 성산구 사파동 웅남초등학교,1,35.218313,128.6882329
PDA단속,창원시 성산구 사파동 원진사자동차정비,3,35.221626,128.7000366
PDA단속,창원시 성산구 사파동 의렁한우식육식당,26,35.2221911,128.7002489
PDA단속,창원시 성산구 사파동 일진세탁,1,35.2189876,128.6909737
PDA단속,창원시 성산구 사파동 주민센터,26,35.2159046,128.7087304
PDA단속,창원시 성산구 사파동 중앙상가,1,35.2164043,128.6939817
PDA단속,창원시 성산구 사파동 창원교회,97,35.2241535,128.703064
PDA단속,창원시 성산구 사파동 창원시립테니스장,2,35.2310342,128.6956723
PDA단속,창원시 성산구 사파동 창원축구센터,6,35.2233864,128.705868
PDA단속,창원시 성산구 사파동 창이대로 707번길,2,35.2218647,128.7023027
PDA단속,창원시 성산구 사파동 창이대로690번길2,15,35.2231752,128.6998323
PDA단속,창원시 성산구 사파동 창이대로707,2,35.2193851,128.7014723
PDA단속,창원시 성산구 사파동 창이대로707번길입,1,35.2193851,128.7014723
PDA단속,창원시 성산구 사파동 청운빌딩,4,35.2231752,128.6998323
PDA단속,창원시 성산구 사파동 최고마트,11,35.2215574,128.6963483
PDA단속,창원시 성산구 사파동 커피빈,1,35.2235022,128.6805322
PDA단속,창원시 성산구 사파동 토월지천13호교,3,35.2225425,128.6955925
PDA단속,창원시 성산구 사파동 토월지천14호교,10,35.2216259,128.6968702
PDA단속,창원시 성산구 사파동 토월지천15호교,234,35.2221815,128.6984256
PDA단속,창원시 성산구 사파동 토월지천16호교,13,35.2225703,128.6992866
PDA단속,창원시 성산구 사파동 토월지천17호교,32,35.227351,128.699302
PDA단속,창원시 성산구 사파동 토월지천제11호교,2,35.2239867,128.6933427
PDA단속,창원시 성산구 사파동 토월지천제15호교,2,35.2221815,128.6984256
PDA단속,창원시 성산구 사파동 토월지천제16호교,4,35.2225703,128.6992866
PDA단속,창원시 성산구 사파동 토월초등학교,10,35.227351,128.699302
PDA단속,창원시 성산구 사파동 피오나헤어팝,4,35.2214418,128.696846
PDA단속,창원시 성산구 사파동 하나텍,4,35.2208444,128.7007262
PDA단속,창원시 성산구 사파동 하얀나라세탁,1,35.2218481,128.6958425
PDA단속,창원시 성산구 사파동 학우문구센터,1,35.2225701,128.6986231
PDA단속,창원시 성산구 사파동 한사랑교회,8,35.2144324,128.7024532
PDA단속,창원시 성산구 사파동 한우백년,13,35.2250205,128.6984014
PDA단속,창원시 성산구 사파동 희망카센터,2,35.2223481,128.6980368
PDA단속,창원시 성산구 상남동 2번가빌딩,97,35.2162985,128.6875294
PDA단속,창원시 성산구 상남동 ACE타워,273,35.220691,128.682341
PDA단속,창원시 성산구 상남동 C&B빌딩,251,35.2197859,128.6857217
PDA단속,창원시 성산구 상남동 CNN타워,15,35.223431,128.6830659
PDA단속,창원시 성산구 상남동 G&G빌딩,16,35.2221061,128.6866018
PDA단속,창원시 성산구 상남동 H빌딩,8,35.2234865,128.6808439
PDA단속,창원시 성산구 상남동 JS빌딩,414,35.221353,128.685084
PDA단속,창원시 성산구 상남동 K 웨딩,198,35.2204868,128.6782331
PDA단속,창원시 성산구 상남동 KB국민은행,13,35.2215825,128.680607
PDA단속,창원시 성산구 상남동 KB증권,3,35.2215257,128.6806084
PDA단속,창원시 성산구 상남동 KDB산업은행,21,35.2170428,128.67665
PDA단속,창원시 성산구 상남동 KEB 하나은행,294,35.2247642,128.6842324
PDA단속,창원시 성산구 상남동 K빌딩,4,35.2204868,128.6782331
PDA단속,창원시 성산구 상남동 MG 새마을금고,2,35.2100716,128.689899
PDA단속,창원시 성산구 상남동 MK타워,1,35.2226107,128.6800898
PDA단속,창원시 성산구 상남동 SH빌딩,18,35.2225545,128.6868593
PDA단속,창원시 성산구 상남동 SM빌딩,62,35.219376,128.6834549
PDA단속,창원시 성산구 상남동 가음정빌딩,2,35.2234865,128.6808439
PDA단속,창원시 성산구 상남동 갤러리골프,46,35.2149876,128.6864547
PDA단속,창원시 성산구 상남동 건우빌딩,111,35.2212137,128.6853322
PDA단속,창원시 성산구 상남동 경남은행,218,35.2195982,128.6837049
PDA단속,창원시 성산구 상남동 경동프라자,26,35.2151382,128.7085075
PDA단속,창원시 성산구 상남동 경성국밥,56,35.2202925,128.6845659
PDA단속,창원시 성산구 상남동 경원프라자,92,35.2235674,128.6846286
PDA단속,창원시 성산구 상남동 경창상가,144,35.2201813,128.6792608
PDA단속,창원시 성산구 상남동 계경목장,48,35.234929,128.642403
PDA단속,창원시 성산구 상남동 골골프,425,35.2151214,128.6865584
PDA단속,창원시 성산구 상남동 골든벨빌딩,419,35.2191696,128.6832093
PDA단속,창원시 성산구 상남동 공성상가,51,35.2236531,128.6775942
PDA단속,창원시 성산구 상남동 광동힐타운빌딩,88,35.2224132,128.6849028
PDA단속,창원시 성산구 상남동 교보문고,63,35.2234865,128.6807328
PDA단속,창원시 성산구 상남동 국민은행,45,35.2215825,128.680607
PDA단속,창원시 성산구 상남동 금성상가,95,35.2226161,128.685055
PDA단속,창원시 성산구 상남동 금탑빌딩,1,35.2231935,128.6870273
PDA단속,창원시 성산구 상남동 금한의원,21,35.2198202,128.6800424
PDA단속,창원시 성산구 상남동 금호빌딩,133,35.2208556,128.6820239
PDA단속,창원시 성산구 상남동 기아모터스,2,35.2188735,128.6802918
PDA단속,창원시 성산구 상남동 기아자동차써비스,9,35.2204035,128.6782053
PDA단속,창원시 성산구 상남동 기업사랑공원,6,35.2081025,128.6875753
PDA단속,창원시 성산구 상남동 꿈에그린 아파트,8,35.2085971,128.6932113
PDA단속,창원시 성산구 상남동 꿈에그린상가,143,35.2157886,128.6804536
PDA단속,창원시 성산구 상남동 꿈에그린아파트,86,35.2085971,128.6932113
PDA단속,창원시 성산구 상남동 나이스빌딩,35,35.2226812,128.6860657
PDA단속,창원시 성산구 상남동 나폴리빌딩,15,35.2229033,128.6846213
PDA단속,창원시 성산구 상남동 남고삼거리,21,35.2197859,128.6857217
PDA단속,창원시 성산구 상남동 남면상가,2,35.2202688,128.6845751
PDA단속,창원시 성산구 상남동 남부농협,1,35.2197859,128.6857217
PDA단속,창원시 성산구 상남동 남창원농협,63,35.217518,128.676996
PDA단속,창원시 성산구 상남동 노동복지회관,2,35.2200661,128.68024
PDA단속,창원시 성산구 상남동 노블레스상가,133,35.2204147,128.679482
PDA단속,창원시 성산구 상남동 농협중앙회,81,35.2217035,128.6933739
PDA단속,창원시 성산구 상남동 농협하나로마트,40,35.217518,128.6769961
PDA단속,창원시 성산구 상남동 누비자중앙센터,18,35.2185307,128.68094
PDA단속,창원시 성산구 상남동 눈사랑안경,1,35.2245975,128.6774553
PDA단속,창원시 성산구 상남동 다선프라자,76,35.2197859,128.6857217
PDA단속,창원시 성산구 상남동 다이소,557,35.2212368,128.6812328
PDA단속,창원시 성산구 상남동 단정로44번길,633,35.2180822,128.6839606
